"employeeid","periodfrom","periodto","acadlvlid","school","course","remarks","id"
"CCFB20F3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, INTEGRATED COLL.BUSS.TEC","","","CCFC9D3CA7BC11E594AA00FF59FBB323"
"CCFDC605A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2MOS VOC. HRS/BARISTA, TESDA","","","CCFEB3D3A7BC11E594AA00FF59FBB323"
"CD03BD19A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD, SAN FRANCISCO HS","","","CD04661BA7BC11E594AA00FF59FBB323"
"CD053DE0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1SEM, ELECTRICAL ENGR. EARIST COLLEGE","","","CD05D22EA7BC11E594AA00FF59FBB323"
"CD12240CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGUMBONG HIGH SCHOOL","","","CD12C2E7A7BC11E594AA00FF59FBB323"
"CD18DD2EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, MONTESSORI PROFESSIONAL","","","CD19DCACA7BC11E594AA00FF59FBB323"
"CD1A997CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BS NURSING,NMANILA CENTER UNI","","","CD1BB21FA7BC11E594AA00FF59FBB323"
"CD1CCC2BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, AISAT","","","CD1D4EA0A7BC11E594AA00FF59FBB323"
"CD1E1EC2A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD,VALENZUELA MUNICIPAL HS","","","CD1F6750A7BC11E594AA00FF59FBB323"
"CD2186F6A7BC11E594AA00FF59FBB323","0000-00","0000-00","","COLLEGE GRADUATE/BSBA/CAGAYAN COLLEGE","","","CD22BD02A7BC11E594AA00FF59FBB323"
"CD29CEBEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, SAN FRANCISCO HIGH SCHOOL","","","CD2B0ACDA7BC11E594AA00FF59FBB323"
"CD2C198BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YR COLL, BS NURSING, DR.CARLOS LANTING","","","CD94CEF6A7BC11E594AA00FF59FBB323"
"CDBF0E81A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, MONTISORI PROFESSIONAL","","","CDC01578A7BC11E594AA00FF59FBB323"
"CDC19502A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, MRMS, DATAMEX INSTITUTE","","","CDC2B769A7BC11E594AA00FF59FBB323"
"CDD02457A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR VOC, COMP.PROGRAMMING, DATAMEX","","","CDD65E4EA7BC11E594AA00FF59FBB323"
"CDD9CCA1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSHRM, PHIL.WOMENS UNINVERSTY","","","CDDDC86AA7BC11E594AA00FF59FBB323"
"CDDEF412A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3MOS VOC, CONSUMER ELECTRONICS, CLCC INS","","","CDE0C178A7BC11E594AA00FF59FBB323"
"CDEA21BEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COLL, BSOA COM SEC EDUCATION, RTU","","","CDEB3141A7BC11E594AA00FF59FBB323"
"CDF142EBA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, TAWAGAN SUR NHS","","","CDF5F341A7BC11E594AA00FF59FBB323"
"CDF779A1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, MEYCAUYAN NATIONAL HIGH SCHOOL","","","CDF88427A7BC11E594AA00FF59FBB323"
"CE0357E4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR,HRS FOOD & BEV. BAGO CITY COLL","","","CE0424FBA7BC11E594AA00FF59FBB323"
"CE09436CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, PEDHS","","","CE09F7CDA7BC11E594AA00FF59FBB323"
"CE0ACE8BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YR COLL, BS ELEM. EDUC, PCNM","","","CE10181BA7BC11E594AA00FF59FBB323"
"CE1795A3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","GRAD., B.S CRIMINOLOGY, PERPETUAL COLL.","","","CE18D9ABA7BC11E594AA00FF59FBB323"
"CE1A9DD4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BS CRIMINOLOGY, PLMUNTI","","","CE1B435BA7BC11E594AA00FF59FBB323"
"CE1C04B5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLLEGE: PLP","","","CE1C9CD4A7BC11E594AA00FF59FBB323"
"CE1DBDA8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD, SAN VICENTE HS","","","CE215C41A7BC11E594AA00FF59FBB323"
"CE224CB4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, OLIVAREZ COLLEGE","","","CE22EBC9A7BC11E594AA00FF59FBB323"
"CE272D33A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL","","","CE27E713A7BC11E594AA00FF59FBB323"
"CE31C8C3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD,COMMONWEALTH HIGH SCHOOL","","","CE32E973A7BC11E594AA00FF59FBB323"
"CE3400EAA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL. BS NURSING, SOUTH EAST ASIAN","","","CE348128A7BC11E594AA00FF59FBB323"
"CE373F36A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL,ASSOCIATE IN MARINE TRANS,PMFI","","","CE387770A7BC11E594AA00FF59FBB323"
"CE39C327A7BC11E594AA00FF59FBB323","0000-00","0000-00","","LOUIS PALAD NATIONAL HIGH SCHOOL","","","CE3A3CC5A7BC11E594AA00FF59FBB323"
"CE3B2C5FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BS-CRIMINOLOGY,SAMAR COLLEGE","","","CE3BCF1FA7BC11E594AA00FF59FBB323"
"CE412624A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, COLEGIO DE STA.TERESA","","","CE41C923A7BC11E594AA00FF59FBB323"
"CE427BCCA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL. HRM, ISABELA STATE UNIVERSITY","","","CE433A6CA7BC11E594AA00FF59FBB323"
"CE443B05A7BC11E594AA00FF59FBB323","0000-00","0000-00","","UNDERGRAD, HRS, STI FAIRVIEW","","","CE44D27FA7BC11E594AA00FF59FBB323"
"CE461E7BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD,BAROTAC NUEVO NATNL COMPREHENSIV","","","CE46A58AA7BC11E594AA00FF59FBB323"
"CE4819D3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSHRM, ROMBLON STATE UNIV.","","","CE48B97BA7BC11E594AA00FF59FBB323"
"CE495BDEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, COM.SCI, MONTESSORI COLLEGE","","","CE49F2CDA7BC11E594AA00FF59FBB323"
"CE4E48F3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COLL, BSED MAJOR ENGLISH, CDSTSAF","","","CE52913AA7BC11E594AA00FF59FBB323"
"CE53903CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL. HRM, ASIAN INSTITUTE S. TECH.","","","CE5412C1A7BC11E594AA00FF59FBB323"
